wave,no,time,enemy_id,gate,lane,gold,health,time_auto_next_wave,time_show_button_next,tower_lock,rate_3_star,rate_2_star,limit_total_wave
18,6,4,23,3,2,,,,,,,,
18,7,0,23,3,0,,,,,,,,
18,8,4,27,3,1,,,,,,,,
18,9,0,27,3,0,,,,,,,,
18,10,4,23,3,2,,,,,,,,
18,11,0,23,3,0,,,,,,,,
18,0,10,23,5,0,,,,,,,,
18,1,0,23,5,1,,,,,,,,
18,2,3,27,5,0,,,,,,,,
18,3,0,27,5,2,,,,,,,,
18,4,3,23,5,0,,,,,,,,
18,5,0,23,5,1,,,,,,,,
18,6,3,27,5,0,,,,,,,,
18,7,0,27,5,2,,,,,,,,
18,8,3,23,5,0,,,,,,,,
18,9,0,23,5,1,,,,,,,,
18,10,3,27,5,0,,,,,,,,
18,11,0,27,5,2,,,,,,,,
18,12,3,23,5,0,,,,,,,,
18,13,0,23,5,1,,,,,,,,
18,0,35,23,0,0,,,,,,,,
18,1,0,23,0,1,,,,,,,,
18,2,5,28,0,0,,,,,,,,
18,3,0,28,0,2,,,,,,,,
18,4,5,23,0,0,,,,,,,,
18,5,0,23,0,1,,,,,,,,
18,6,5,28,0,0,,,,,,,,
18,7,0,28,0,2,,,,,,,,
18,8,5,23,0,0,,,,,,,,
18,9,0,23,0,1,,,,,,,,
18,10,5,28,0,0,,,,,,,,
18,11,0,28,0,2,,,,,,,,
18,12,5,23,0,0,,,,,,,,
18,13,0,23,0,1,,,,,,,,
